Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDevFitness,P0   ,P25  ,P50  ,P75  ,P100 ,MeanPheromone,StandardDevPheromone,P0   ,P25  ,P50  ,P75  ,P100 ,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s),PheromoneImageSaved
452,2320.0000,3796.0000,2320.0000,4698.0000,2676.6000,455.8827,2320.0000,2320.0000,2320.0000,2985.5000,3796.0000,0.1755,0.2804,0.0010,0.0010,0.0010,0.2495,1.0000,-67.1000,-113376.0028,0.0582,true
453,2320.0000,3948.0000,2320.0000,4698.0000,2665.1000,444.8347,2320.0000,2320.0000,2320.0000,2966.0000,3948.0000,0.1756,0.2814,0.0010,0.0010,0.0010,0.2560,1.0000,11.5000,19900.0154,0.0578,true
454,2320.0000,3824.0000,2320.0000,4698.0000,2597.3800,394.5349,2320.0000,2320.0000,2320.0000,2911.0000,3824.0000,0.1754,0.2829,0.0010,0.0010,0.0010,0.2491,1.0000,67.7200,118397.8181,0.0572,true
455,2320.0000,4004.0000,2320.0000,4698.0000,2632.6800,456.0044,2320.0000,2320.0000,2320.0000,2966.0000,4004.0000,0.1751,0.2799,0.0010,0.0010,0.0010,0.2376,1.0000,-35.3000,-62784.1293,0.0562,true
456,2320.0000,3806.0000,2320.0000,4698.0000,2634.0600,432.8386,2320.0000,2320.0000,2320.0000,2932.0000,3806.0000,0.1752,0.2781,0.0010,0.0010,0.0010,0.2630,1.0000,-1.3800,-2376.0249,0.0581,true
457,2320.0000,4152.0000,2320.0000,4698.0000,2685.5200,458.2200,2320.0000,2320.0000,2342.0000,2956.5000,4152.0000,0.1753,0.2775,0.0010,0.0010,0.0010,0.2412,1.0000,-51.4600,-92315.1992,0.0557,true
458,2320.0000,3800.0000,2320.0000,4698.0000,2670.9600,419.9868,2320.0000,2320.0000,2479.0000,2982.5000,3800.0000,0.1754,0.2766,0.0010,0.0010,0.0010,0.2255,1.0000,14.5600,25021.0514,0.0582,true
459,2320.0000,3998.0000,2320.0000,4698.0000,2615.0400,423.4859,2320.0000,2320.0000,2320.0000,2904.0000,3998.0000,0.1755,0.2752,0.0010,0.0010,0.0010,0.2364,1.0000,55.9200,92847.6432,0.0602,true
460,2320.0000,3746.0000,2320.0000,4698.0000,2627.6600,425.0987,2320.0000,2320.0000,2320.0000,2966.0000,3746.0000,0.1752,0.2775,0.0010,0.0010,0.0010,0.2615,1.0000,-12.6200,-21855.3116,0.0577,true
461,2320.0000,3898.0000,2320.0000,4698.0000,2652.4200,425.3878,2320.0000,2320.0000,2320.0000,3024.0000,3898.0000,0.1753,0.2783,0.0010,0.0010,0.0010,0.2419,1.0000,-24.7600,-43668.8924,0.0567,true
462,2320.0000,3796.0000,2320.0000,4698.0000,2725.3600,478.3548,2320.0000,2320.0000,2518.0000,3111.5000,3796.0000,0.1754,0.2768,0.0010,0.0010,0.0010,0.2457,1.0000,-72.9400,-125282.5470,0.0582,true
463,2320.0000,3796.0000,2320.0000,4698.0000,2728.4400,458.0207,2320.0000,2320.0000,2518.0000,3074.5000,3796.0000,0.1749,0.2740,0.0010,0.0010,0.0010,0.2766,1.0000,-3.0800,-5536.7800,0.0556,true
464,2320.0000,3770.0000,2320.0000,4698.0000,2585.5800,388.9439,2320.0000,2320.0000,2320.0000,2831.0000,3770.0000,0.1751,0.2748,0.0010,0.0010,0.0010,0.2759,1.0000,142.8600,241021.5833,0.0593,true
465,2320.0000,3962.0000,2320.0000,4698.0000,2661.3800,428.8012,2320.0000,2320.0000,2320.0000,2993.5000,3962.0000,0.1752,0.2746,0.0010,0.0010,0.0010,0.2629,1.0000,-75.8000,-132945.1382,0.0570,true
466,2320.0000,3648.0000,2320.0000,4698.0000,2649.2400,398.0215,2320.0000,2320.0000,2474.0000,2943.5000,3648.0000,0.1753,0.2731,0.0010,0.0010,0.0010,0.2668,1.0000,12.1400,20894.2534,0.0581,true
467,2320.0000,4126.0000,2320.0000,4698.0000,2671.1200,447.3171,2320.0000,2320.0000,2320.0000,3014.5000,4126.0000,0.1753,0.2718,0.0010,0.0010,0.0010,0.2740,1.0000,-21.8800,-35661.4315,0.0614,true
468,2320.0000,4088.0000,2320.0000,4698.0000,2652.3400,439.8964,2320.0000,2320.0000,2320.0000,2973.5000,4088.0000,0.1754,0.2718,0.0010,0.0010,0.0010,0.3027,1.0000,18.7800,33398.6605,0.0562,true
469,2320.0000,3958.0000,2320.0000,4698.0000,2592.6000,405.3332,2320.0000,2320.0000,2320.0000,2886.0000,3958.0000,0.1752,0.2748,0.0010,0.0010,0.0010,0.2621,1.0000,59.7400,103449.1118,0.0577,true
470,2320.0000,3900.0000,2320.0000,4698.0000,2658.8200,453.0646,2320.0000,2320.0000,2320.0000,3072.0000,3900.0000,0.1753,0.2720,0.0010,0.0010,0.0010,0.2621,1.0000,-66.2200,-112940.5825,0.0586,true
471,2320.0000,4088.0000,2320.0000,4698.0000,2705.3200,498.8771,2320.0000,2320.0000,2320.0000,3072.0000,4088.0000,0.1754,0.2698,0.0010,0.0010,0.0010,0.2727,1.0000,-46.5000,-79143.2783,0.0588,true
472,2320.0000,3704.0000,2320.0000,4698.0000,2630.6200,413.9050,2320.0000,2320.0000,2320.0000,2932.0000,3704.0000,0.1755,0.2719,0.0010,0.0010,0.0010,0.2657,1.0000,74.7000,129453.9884,0.0577,true
473,2320.0000,4010.0000,2320.0000,4698.0000,2644.3600,476.2036,2320.0000,2320.0000,2320.0000,2993.0000,4010.0000,0.1756,0.2742,0.0010,0.0010,0.0010,0.2558,1.0000,-13.7400,-24024.7591,0.0572,true
474,2320.0000,3874.0000,2320.0000,4698.0000,2610.8200,398.1054,2320.0000,2320.0000,2320.0000,2937.5000,3874.0000,0.1754,0.2733,0.0010,0.0010,0.0010,0.2646,1.0000,33.5400,59562.7096,0.0563,true
475,2320.0000,3754.0000,2320.0000,4698.0000,2606.3600,398.8899,2320.0000,2320.0000,2320.0000,2878.5000,3754.0000,0.1751,0.2730,0.0010,0.0010,0.0010,0.2545,1.0000,4.4600,7935.6183,0.0562,true
476,2320.0000,3918.0000,2320.0000,4698.0000,2644.0400,455.7449,2320.0000,2320.0000,2320.0000,2984.0000,3918.0000,0.1753,0.2740,0.0010,0.0010,0.0010,0.2564,1.0000,-37.6800,-63114.5207,0.0597,true
477,2320.0000,3796.0000,2320.0000,4698.0000,2630.4200,396.0223,2320.0000,2320.0000,2320.0000,2966.0000,3796.0000,0.1754,0.2743,0.0010,0.0010,0.0010,0.2685,1.0000,13.6200,22823.8575,0.0597,true
478,2320.0000,3764.0000,2320.0000,4698.0000,2672.9200,401.7718,2320.0000,2320.0000,2518.0000,3002.0000,3764.0000,0.1755,0.2778,0.0010,0.0010,0.0010,0.2612,1.0000,-42.5000,-76172.2461,0.0558,true
479,2320.0000,3564.0000,2320.0000,4698.0000,2605.7600,368.7218,2320.0000,2320.0000,2320.0000,2904.0000,3564.0000,0.1755,0.2780,0.0010,0.0010,0.0010,0.2559,1.0000,67.1600,119606.4882,0.0562,true
480,2320.0000,4022.0000,2320.0000,4698.0000,2700.6800,501.5448,2320.0000,2320.0000,2320.0000,3100.0000,4022.0000,0.1756,0.2787,0.0010,0.0010,0.0010,0.2572,1.0000,-94.9200,-170185.2997,0.0558,true
481,2320.0000,3828.0000,2320.0000,4698.0000,2626.8600,408.7833,2320.0000,2320.0000,2320.0000,2966.0000,3828.0000,0.1756,0.2831,0.0010,0.0010,0.0010,0.2517,1.0000,73.8200,131238.5886,0.0562,true
482,2320.0000,3906.0000,2320.0000,4698.0000,2637.6200,432.9705,2320.0000,2320.0000,2320.0000,2957.0000,3906.0000,0.1757,0.2786,0.0010,0.0010,0.0010,0.2385,1.0000,-10.7600,-18669.5677,0.0576,true
483,2320.0000,3728.0000,2320.0000,4698.0000,2635.7600,433.8743,2320.0000,2320.0000,2320.0000,2940.0000,3728.0000,0.1757,0.2803,0.0010,0.0010,0.0010,0.2238,1.0000,1.8600,3257.7341,0.0571,true
484,2320.0000,4144.0000,2320.0000,4698.0000,2635.3400,424.7138,2320.0000,2320.0000,2320.0000,2966.0000,4144.0000,0.1757,0.2748,0.0010,0.0010,0.0010,0.2566,1.0000,0.4200,699.4521,0.0600,true
485,2320.0000,3854.0000,2320.0000,4698.0000,2597.1400,427.8802,2320.0000,2320.0000,2320.0000,2937.5000,3854.0000,0.1757,0.2750,0.0010,0.0010,0.0010,0.2660,1.0000,38.2000,67999.1171,0.0562,true
486,2320.0000,4310.0000,2320.0000,4698.0000,2677.4200,442.8268,2320.0000,2320.0000,2516.0000,2970.5000,4310.0000,0.1758,0.2776,0.0010,0.0010,0.0010,0.2502,1.0000,-80.2800,-140280.9813,0.0572,true
487,2320.0000,4038.0000,2320.0000,4698.0000,2638.5400,462.5406,2320.0000,2320.0000,2320.0000,2979.5000,4038.0000,0.1758,0.2742,0.0010,0.0010,0.0010,0.2586,1.0000,38.8800,69128.7256,0.0562,true
488,2320.0000,3796.0000,2320.0000,4698.0000,2638.6400,409.7856,2320.0000,2320.0000,2320.0000,2966.5000,3796.0000,0.1758,0.2722,0.0010,0.0010,0.0010,0.2791,1.0000,-0.1000,-173.5183,0.0576,true
489,2320.0000,3984.0000,2320.0000,4698.0000,2656.4600,457.0902,2320.0000,2320.0000,2320.0000,2957.5000,3984.0000,0.1758,0.2747,0.0010,0.0010,0.0010,0.2625,1.0000,-17.8200,-30829.1164,0.0578,true
490,2320.0000,4196.0000,2320.0000,4698.0000,2638.2400,420.4934,2320.0000,2320.0000,2320.0000,2911.0000,4196.0000,0.1758,0.2748,0.0010,0.0010,0.0010,0.2415,1.0000,18.2200,33009.2198,0.0552,true
491,2320.0000,3542.0000,2320.0000,4698.0000,2602.6200,371.0273,2320.0000,2320.0000,2320.0000,2904.0000,3542.0000,0.1758,0.2759,0.0010,0.0010,0.0010,0.2457,1.0000,35.6200,62290.2600,0.0572,true
492,2320.0000,3796.0000,2320.0000,4698.0000,2567.1400,418.6725,2320.0000,2320.0000,2320.0000,2628.0000,3796.0000,0.1758,0.2784,0.0010,0.0010,0.0010,0.2396,1.0000,35.4800,63105.8464,0.0562,true
493,2320.0000,4168.0000,2320.0000,4698.0000,2675.9600,467.7429,2320.0000,2320.0000,2320.0000,3011.0000,4168.0000,0.1758,0.2792,0.0010,0.0010,0.0010,0.2472,1.0000,-108.8200,-176857.6801,0.0615,true
494,2320.0000,3732.0000,2320.0000,4698.0000,2648.9200,422.1018,2320.0000,2320.0000,2320.0000,2975.5000,3732.0000,0.1758,0.2795,0.0010,0.0010,0.0010,0.2408,1.0000,27.0400,44980.5290,0.0601,true
495,2320.0000,4152.0000,2320.0000,4698.0000,2658.8200,445.7194,2320.0000,2320.0000,2342.0000,2954.0000,4152.0000,0.1758,0.2814,0.0010,0.0010,0.0010,0.2436,1.0000,-9.9000,-16714.8979,0.0592,true
496,2320.0000,3918.0000,2320.0000,4698.0000,2675.3200,421.5969,2320.0000,2320.0000,2490.0000,2966.0000,3918.0000,0.1758,0.2841,0.0010,0.0010,0.0010,0.2287,1.0000,-16.5000,-29271.8235,0.0564,true
497,2320.0000,4168.0000,2320.0000,4698.0000,2578.1800,402.9484,2320.0000,2320.0000,2320.0000,2764.0000,4168.0000,0.1758,0.2838,0.0010,0.0010,0.0043,0.2435,1.0000,97.1400,173110.3369,0.0561,true
498,2320.0000,3920.0000,2320.0000,4698.0000,2594.3800,409.3667,2320.0000,2320.0000,2320.0000,2886.0000,3920.0000,0.1758,0.2815,0.0010,0.0010,0.0035,0.2551,1.0000,-16.2000,-28365.0193,0.0571,true
499,2320.0000,3918.0000,2320.0000,4698.0000,2652.2600,448.5388,2320.0000,2320.0000,2320.0000,2937.5000,3918.0000,0.1758,0.2768,0.0010,0.0010,0.0029,0.2591,1.0000,-57.8800,-98966.2236,0.0585,true
500,2320.0000,3796.0000,2320.0000,4698.0000,2727.1800,455.1867,2320.0000,2320.0000,2578.0000,3045.5000,3796.0000,0.1758,0.2759,0.0010,0.0010,0.0024,0.2472,1.0000,-74.9200,-132234.7891,0.0567,true
